Generated by http://statistics.gov.scot,2024-03-03T15:29:57+00:00
http://statistics.gov.scot/data/residential-properties-sales-and-price,House Prices - Residential Properties Sales and Price
measure type,Median
Sales,Price - Median
Measure (cell values): ,Median(Pounds (GBP))

,,http://reference.data.gov.uk/id/year/2004,http://reference.data.gov.uk/id/year/2005,http://reference.data.gov.uk/id/year/2006,http://reference.data.gov.uk/id/year/2007,http://reference.data.gov.uk/id/year/2008,http://reference.data.gov.uk/id/year/2009,http://reference.data.gov.uk/id/year/2010,http://reference.data.gov.uk/id/year/2011,http://reference.data.gov.uk/id/year/2012,http://reference.data.gov.uk/id/year/2013,http://reference.data.gov.uk/id/year/2014,http://reference.data.gov.uk/id/year/2015,http://reference.data.gov.uk/id/year/2016,http://reference.data.gov.uk/id/year/2017,http://reference.data.gov.uk/id/year/2018,http://reference.data.gov.uk/id/year/2019,http://reference.data.gov.uk/id/year/2020,http://reference.data.gov.uk/id/year/2021,http://reference.data.gov.uk/id/year/2022
http://statistics.gov.scot/id/statistical-geography/S01012390,Shetland South - 04,122000,55827.5,74089,104250,93250,118000,95000,147550,113100,146500,135000,135000,150750,198500,135000,172000,201000,251000,157000
http://statistics.gov.scot/id/statistical-geography/S01010137,Shettleston North - 01,60000,72000,82000,90000,82000,75000,83100,68000,59562.5,70000,70000,63500,70000,69500,76000,85000,82750,95000,95500
http://statistics.gov.scot/id/statistical-geography/S01010138,Shettleston North - 02,59000,0,91750,65000,87500,"",40000,76297.5,"",120000,0,120000,0,0,108000,103500,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01010139,Shettleston North - 03,63175,59875,85000,87000,92000,77500,76500,80000,61997.5,74000,61261,65750,82000,94000,90500,100000,94250,107500,90000
http://statistics.gov.scot/id/statistical-geography/S01010140,Shettleston North - 04,58250,69747.5,74250,80000,79500,68782.5,88000,85500,50500,43250,42925.5,50000,48750,54500,60000,57500,84250,72500,77056.5
http://statistics.gov.scot/id/statistical-geography/S01010141,Shettleston North - 05,38250,59950,59500,64950,70000,77500,0,0,0,57500,0,44250,42000,52775,70750,47500,84190,85000,0
http://statistics.gov.scot/id/statistical-geography/S01010069,Shettleston South - 01,94250,94997.5,100000,115000,131500,121250,123995,100000,0,90000,112000,109000,116250,115000,118500,117500,120000,127000,186305
http://statistics.gov.scot/id/statistical-geography/S01010070,Shettleston South - 02,100000,100000,132500,124000,139997.5,0,0,0,"",117500,111000,0,126650,147500,139000,145000,165000,160000,187200
http://statistics.gov.scot/id/statistical-geography/S01010071,Shettleston South - 03,67000,79750,92000,127000,110000,63000,0,67631,109000,64500,106000,70000,122611,76050,115000,129000,0,129000,120000
http://statistics.gov.scot/id/statistical-geography/S01010072,Shettleston South - 04,89995,98000,120000,110000,117000,124995,71000,88000,105000,70000,83500,115000,115500,95000,79375,108500,116500,126000,121000
http://statistics.gov.scot/id/statistical-geography/S01010073,Shettleston South - 05,106770,128500,139995,130500,127500,144250,0,103000,94000,98079,130000,113000,120000,134997.5,95250,95000,140167,141250,170000
http://statistics.gov.scot/id/statistical-geography/S01009181,Shieldhill - 01,58863.5,60000,67500,113000,118500,0,80003,69500,76000,68000,123000,60000,121000,85000,92500,111000,121000,87000,154000
http://statistics.gov.scot/id/statistical-geography/S01009182,Shieldhill - 02,83000,92000,100000,98500,115500,111500,133000,110250,95000,108000,113500,102125,106500,113112.5,128000,127250,146000,162277,176150
http://statistics.gov.scot/id/statistical-geography/S01009183,Shieldhill - 03,102550,119500,132375,124000,163125,128000,146000,106000,128375,112000,153000,150000,133000,165000,155000,137000,172473,226555,165000
http://statistics.gov.scot/id/statistical-geography/S01007962,Shortlees - 01,62800,67800,78500,92000,73500,71750,0,61500,63000,45250,75350,59000,66250,60000,77000,71000,72000,91506,85000
http://statistics.gov.scot/id/statistical-geography/S01007963,Shortlees - 02,38000,70995,0,0,85000,0,0,0,0,0,0,45000,0,0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007964,Shortlees - 03,42667.5,70825,73750,83500,51297.5,55500,85000,58500,44750,65000,85000,58000,54000,64175,66100,68000,69625,75347.5,77000
http://statistics.gov.scot/id/statistical-geography/S01007965,Shortlees - 04,30870,54500,66247.5,80000,0,66000,61000,0,0,58850,57000,65250,0,55000,0,64000,0,70275,82500
http://statistics.gov.scot/id/statistical-geography/S01007966,Shortlees - 05,35940,36500,46209,81000,88995,70050,53750,0,0,0,0,0,59400,54000,74000,59500,71500,91500,90000
http://statistics.gov.scot/id/statistical-geography/S01007967,Shortlees - 06,57500,46240,39000,80000,75000,0,0,46000,0,0,0,0,0,0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01011430,Shotts - 01,46000,57000,57000,72500,81500,85000,97500,70000,85000,65500,66000,53500,111037.5,80000,70000,93500,96000,99500,122000
http://statistics.gov.scot/id/statistical-geography/S01011431,Shotts - 02,52000,55000,44975,78619.71,77000,120000,76750,0,62000,0,67000,62000,68000,62500,100000,80000,85000,77000,103262.5
http://statistics.gov.scot/id/statistical-geography/S01011432,Shotts - 03,26660,33500,58275,62500,67000,70000,85000,57800,67500,70000,63000,73500,65000,75000,75000,77500,80500,89750,100000
http://statistics.gov.scot/id/statistical-geography/S01011433,Shotts - 04,36497.5,35125,38500,52750,57200,0,65000,0,0,51000,58000,53500,0,64997.5,0,0,80000,80000,90000
http://statistics.gov.scot/id/statistical-geography/S01011434,Shotts - 05,49025,44700,67500,76500,96125,75000,80000,75000,0,73000,0,0,74000,110250,138500,163000,85000,95000,157000
http://statistics.gov.scot/id/statistical-geography/S01010225,Sighthill - 01,51000,60500,66875,78000,122450,88000,82500,0,0,65000,80600,78249.5,65000,65750,69000,83250,94994,78847.5,86500
http://statistics.gov.scot/id/statistical-geography/S01010227,Sighthill - 03,0,"","","","",0,"",0,0,31000,0,0,"","","","","","",""
http://statistics.gov.scot/id/statistical-geography/S01008935,Silverknowes and Davidson's Mains - 01,102500,130550.5,220000,222500,143000,179375,220000,135600,205000,236000,260297.5,249126.5,145112.5,263750,257207.5,330331,340000,352308,400249.5
http://statistics.gov.scot/id/statistical-geography/S01008936,Silverknowes and Davidson's Mains - 02,365228,199000,370000,350000,0,370000,0,332500,0,0,465000,370000,0,326000,490000,0,0,0,552000
http://statistics.gov.scot/id/statistical-geography/S01008937,Silverknowes and Davidson's Mains - 03,155404,175000,190000,210500,203556.5,245000,320000,160000,175000,191000,174995,194000,200000,225000,235000,255000,300000,252000,285000
http://statistics.gov.scot/id/statistical-geography/S01008938,Silverknowes and Davidson's Mains - 04,216875,203618.5,240000,225111,282321,250000,275275,250000,250000,283537,220950,330033,0,305102.5,395027.5,410743,420678,408250,437532.5
http://statistics.gov.scot/id/statistical-geography/S01008939,Silverknowes and Davidson's Mains - 05,134995,190595.5,215000,247500,0,0,0,200000,206250,250000,263034.5,245000,270000,261627,306150,295650,0,354000,365000
http://statistics.gov.scot/id/statistical-geography/S01008940,Silverknowes and Davidson's Mains - 06,331041,460000,338750,445000,661076,385000,376530.5,0,432000,642500,360630,412721,455000,390250,822500,0,485000,850000,760000
http://statistics.gov.scot/id/statistical-geography/S01012712,Silvertonhill - 01,133638.5,124000,181500,179250,155000,152500,0,150000,151125,130000,145000,133250,145000,187500,177500,182500,210277.5,170000,265500
http://statistics.gov.scot/id/statistical-geography/S01012713,Silvertonhill - 02,89999,118750,97500,150000,155155,136000,116000,102500,122000,128500,136125,105000,142500,128750,145000,144550,155000,186750,150000
http://statistics.gov.scot/id/statistical-geography/S01012714,Silvertonhill - 03,123000,181000,130500,179985,187500,160000,148000,107500,121375,122000,166400,0,119000,175150,210000,250000,168200,181000,197000
http://statistics.gov.scot/id/statistical-geography/S01012715,Silvertonhill - 04,54500,59750,72000,89375,84000,69000,86250,70000,62500,63000,70750,69250,64000,75000,59500,64000,85000,75150,75000
http://statistics.gov.scot/id/statistical-geography/S01009534,Sinclairtown Central,53500,80000,65000,90000,75000,107861,95000,83000,61250,77000,82500,70000,66500,95000,84500,86500,85000,112500,95000
http://statistics.gov.scot/id/statistical-geography/S01009539,Sinclairtown East,40000,70000,84487,92000,107500,122250,140000,107225,137702,125512.5,124995,94000,95257.5,100000,117750,136000,144000,118000,170750
http://statistics.gov.scot/id/statistical-geography/S01009540,Sinclairtown North,42503.5,50000,55500,88500,64950,82303,51000,0,72500,69000,87500,94000,73000,96000,93750,66000,80000,71500,76250
http://statistics.gov.scot/id/statistical-geography/S01009533,Sinclairtown West,44500,50500,61500,78125,72000,75000,67000,70500,55500,59000,56000,63000,67000,65000,62500,71500,73000,75000,84000
http://statistics.gov.scot/id/statistical-geography/S01013128,Singer and Clydebank South - 01,54000,58500,69995,71500,75750,0,59308.5,64000,0,53759.5,67000,55250,53000,58497.5,58000,47000,57000,70000,78375
http://statistics.gov.scot/id/statistical-geography/S01013129,Singer and Clydebank South - 02,92950,112950,111000,125000,118000,76678.5,110500,118000,101500,97497.5,95000,99250,106000,105750,112000,108500,100000,115000,153075
http://statistics.gov.scot/id/statistical-geography/S01013130,Singer and Clydebank South - 03,62500,70000,75000,92995,86000,0,76497.5,0,0,65250,56000,49000,69750,68000,59995,0,87500,77100,71300
http://statistics.gov.scot/id/statistical-geography/S01013131,Singer and Clydebank South - 04,65612.5,77063.5,77652.5,131000,118187.5,0,0,84000,0,75000,76000,81500,117675,105000,117500,80000,84500,117000,0
http://statistics.gov.scot/id/statistical-geography/S01013132,Singer and Clydebank South - 05,48000,60155,77000,55000,80000,65841,0,0,0,0,78000,0,61000,0,0,0,0,0,86000
http://statistics.gov.scot/id/statistical-geography/S01013133,Singer and Clydebank South - 06,88495,106500,110000,134750,176810,183500,140000,115000,125000,84500,103333,100000,170000,105500,179950,134750,106750,118000,140000
http://statistics.gov.scot/id/statistical-geography/S01011334,Skelmorlie and Rural - 01,113300,220220,203000,274997.5,275000,132500,175000,150250,155000,210000,300000,215000,0,282500,245000,140000,178000,130000,247500
http://statistics.gov.scot/id/statistical-geography/S01011335,Skelmorlie and Rural - 02,138132,143625,216225,199950,160000,125000,173250,130000,123000,116500,135000,160000,125000,212500,200000,130000,152000,135000,170500
http://statistics.gov.scot/id/statistical-geography/S01011336,Skelmorlie and Rural - 03,65000,86250,78000,160000,130000,0,89900,70000,67000,67000,75750,95000,100000,100000,80050,110000,101500,128069,103557
http://statistics.gov.scot/id/statistical-geography/S01011337,Skelmorlie and Rural - 04,160000,171000,195000,182500,207272,132000,140000,0,240000,137500,209000,135400,226800,275000,205000,260000,207289,228000,264642
http://statistics.gov.scot/id/statistical-geography/S01010677,Skye North East - 01,237500,127500,174200,101000,125000,160000,188000,135000,169000,80000,143000,135000,180000,130000,249000,170000,162500,195000,325000
http://statistics.gov.scot/id/statistical-geography/S01010678,Skye North East - 02,59512.5,160000,87000,200000,201000,115000,170000,123750,0,130000,162500,0,205000,165000,193750,165000,174600,237500,207500
http://statistics.gov.scot/id/statistical-geography/S01010679,Skye North East - 03,76000,91000,135000,147000,120000,0,135000,118000,98750,117500,220000,140000,161500,194000,142500,155000,160000,183150,235000
http://statistics.gov.scot/id/statistical-geography/S01010680,Skye North East - 04,90024.5,79000,103506.375,147750,152000,85750,88164.84,115575,247000,0,123500,175000,135000,165000,160000,154025,165000,172750,175000
http://statistics.gov.scot/id/statistical-geography/S01010681,Skye North East - 05,106000,87250,112500,115000,95750,102600,94550,90000,110500,120000,132500,112500,120000,107500,132500,133350,156500,150000,227750
http://statistics.gov.scot/id/statistical-geography/S01010682,Skye North West - 01,110057,141000,155250,180000,171250,164000,120000,171250,125000,160500,120000,180000,193000,225000,167500,248000,225500,220000,250000
http://statistics.gov.scot/id/statistical-geography/S01010683,Skye North West - 02,123250,120000,175000,155000,171500,157500,162000,146500,147500,125000,165000,165000,182500,195000,200000,195000,180000,263000,249950
http://statistics.gov.scot/id/statistical-geography/S01010684,Skye North West - 03,125000,140000,160000,157940,131500,172500,160000,175000,125000,132500,170750,173500,171000,189500,202000,182500,237500,225000,290000
http://statistics.gov.scot/id/statistical-geography/S01010685,Skye North West - 04,120000,142500,155000,125000,132500,175000,157500,116500,147500,194000,130000,170000,215000,175000,210000,216505,190000,252500,295000
http://statistics.gov.scot/id/statistical-geography/S01010673,Skye South - 01,86915,170000,150500,160500,170000,205000,187500,142500,176000,175000,189000,170000,225000,175000,159995,170000,216250,275000,215000
http://statistics.gov.scot/id/statistical-geography/S01010674,Skye South - 02,115000,56490,172500,200000,100700,120000,180000,205000,152500,130000,168000,185000,189500,182500,190000,200000,200000,185000,249999
http://statistics.gov.scot/id/statistical-geography/S01010675,Skye South - 03,133750,153175,134000,162500,130000,162500,45000,125000,155000,107500,125000,120000,185000,220000,190000,193000,232250,222500,241750
http://statistics.gov.scot/id/statistical-geography/S01010676,Skye South - 04,160500,185000,171000,205000,177945,282500,110000,170000,132625,148000,205000,190000,215000,218750,180000,266633,268000,271750,312500
http://statistics.gov.scot/id/statistical-geography/S01008486,Slateford and Chesser - 01,142000,129564.5,150000,155475,143000,175080,122950,144000,125000,162500,168025,157000,188500,181600,191500,175019,189000,243891.5,225000
http://statistics.gov.scot/id/statistical-geography/S01008487,Slateford and Chesser - 02,0,157000,162000,178500,156995,166000,175000,148750,156750,145000,175000,175000,190500,217500,208250,211500,213000,220000,228000
http://statistics.gov.scot/id/statistical-geography/S01008488,Slateford and Chesser - 03,96000,108000,203000,214000,138500,131997.5,129950,120000,120000,157250,125000,204122,142010,155000,150528.5,156000,200000,215259,191176
http://statistics.gov.scot/id/statistical-geography/S01008489,Slateford and Chesser - 04,90500,89000,105099.5,145000,123500,84950,123750,130000,139000,97225,145000,120000,127425,362000,135000,185000,240000,177000,200000
http://statistics.gov.scot/id/statistical-geography/S01008490,Slateford and Chesser - 05,89500,100000,115353,125000,128000,110000,114350,115500,122000,103000,109250,115558,111037.5,135500,148629,151289,159500,162000,165000
http://statistics.gov.scot/id/statistical-geography/S01008491,Slateford and Chesser - 06,165116,132000,149000,150000,168753.5,163900,146000,146000,130000,147500,168142,150000,135000,203000,202555,162000,230000,191500,192500
http://statistics.gov.scot/id/statistical-geography/S01012332,Smailholm Stitchill and Ednam Area,170000,162250,157000,280000,225000,235000,117556.5,284000,235000,191101,250000,170250,167500,260000,257500,167000,191825,395000,325000
http://statistics.gov.scot/id/statistical-geography/S01009521,Smeaton North,53000,60000,71750,85250,80000,0,69000,75000,66000,78000,72335.58,73000,72500,0,90000,0,0,87000,105011
http://statistics.gov.scot/id/statistical-geography/S01009522,Smeaton South,52000,108995,115995,122250,105000,74100,95000,0,125000,119500,135000,110000,120000,133750,105000,140011,112000,119995,125000
http://statistics.gov.scot/id/statistical-geography/S01007129,South Angus - 01,180000,194609,217000,249997.5,245000,236000,238000,194000,243836.5,210000,244500,218050,251500,257000,255000,235000,276000,330000,330000
http://statistics.gov.scot/id/statistical-geography/S01007130,South Angus - 02,116000,74500,120100,133000,101000,137500,135000,0,120000,100000,119500,128594,135250,95000,124000,155252.5,122850,157000,122250
http://statistics.gov.scot/id/statistical-geography/S01007131,South Angus - 03,150000,191000,140000,176000,224250,0,162500,215000,175000,198000,201143,215000,190000,240000,212000,222500,205000,0,220752.5
http://statistics.gov.scot/id/statistical-geography/S01007132,South Angus - 04,81564.5,145000,154000,158000,131706,172500,180000,162000,169000,191000,159597,190000,189500,186250,175000,184160,218150.5,210500,252000
http://statistics.gov.scot/id/statistical-geography/S01007133,South Angus - 05,170000,122500,163000,211000,191475,0,196650,0,0,133000,175000,222000,175000,255000,175000,225000,258500,301501,180500
http://statistics.gov.scot/id/statistical-geography/S01007134,South Angus - 06,92500,100287.5,152500,185000,159260,120000,150000,240000,149000,116797.5,125000,197500,166025.5,252550,255000,246000,136500,272500,300000
http://statistics.gov.scot/id/statistical-geography/S01007135,South Angus - 07,180000,182000,125000,305175,595000,220000,228372.5,229500,146000,176000,300000,200000,190000,175200,255000,230750,255090.5,275000,307500
http://statistics.gov.scot/id/statistical-geography/S01007136,South Angus - 08,293750,297500,319975,385500,409500,425000,365000,390000,340000,366000,341500,275000,377297.5,375008,362500,390000,290000,420000,430000
http://statistics.gov.scot/id/statistical-geography/S01008063,South Castlehill and Thorn - 01,207000,210000,212500,210115,221000,212500,182888.5,163750,190000,203000,193010,212610,216053,235000,275000,287500,295000,271310,336000
http://statistics.gov.scot/id/statistical-geography/S01008064,South Castlehill and Thorn - 02,63660,107000,87259.5,107000,105000,106000,120000,94000,90000,88000,89000,121250,88000,97000,0,110000,127500,120000,156500
http://statistics.gov.scot/id/statistical-geography/S01008065,South Castlehill and Thorn - 03,221038,244000,249995,295000,278750,235000,194500,305000,285000,318000,241250,320000,245041,315000,295000,317975,333500,475000,478253
http://statistics.gov.scot/id/statistical-geography/S01008066,South Castlehill and Thorn - 04,402500,475000,458100,627000,671000,612500,570050,492505,515000,499999,545000,550000,598750,610000,720000,647500,687500,641750,912500
http://statistics.gov.scot/id/statistical-geography/S01008067,South Castlehill and Thorn - 05,259556,285000,392500,395000,315000,422500,265000,465500,312250,500000,410000,285000,447500,460000,507500,440000,565000,460000,320000
http://statistics.gov.scot/id/statistical-geography/S01009331,South Fod and Calais Muir,202000,205000,170000,195000,194975,0,185000,180500,205000,201997.5,212997.5,222500,233497.5,225000,223000,233500,239997.5,248000,279995
http://statistics.gov.scot/id/statistical-geography/S01008987,South Gyle - 01,157131,195000,182000,197255,0,0,185000,0,195195,182500,218281,228000,215000,226688.5,255000,272265,0,282972.5,300000
http://statistics.gov.scot/id/statistical-geography/S01008988,South Gyle - 02,151000,132250,160000,170000,172475,156125,180000,148250,180000,159250,177500,198000,190000,184625,192410,220625,235000,225250,273650
http://statistics.gov.scot/id/statistical-geography/S01008989,South Gyle - 03,103890,106552.5,122500,135068,159975,135000,143000,137500,103500,127000,119088,145450,143497.5,145500,153750,173385.5,183750,200000,181000
http://statistics.gov.scot/id/statistical-geography/S01008990,South Gyle - 04,100000,104500,121000,133987.5,133000,114000,119000,117500,128500,117000,130514,133165.5,176495,215997.5,238995,200995,201500,205000,212500
http://statistics.gov.scot/id/statistical-geography/S01008991,South Gyle - 05,155000,188000,182000,241656,185250,185072,203016,197000,217800,195256.5,175050,215000,220000,246250,185000,255000,273500,285000,287500
http://statistics.gov.scot/id/statistical-geography/S01008992,South Gyle - 06,106000,112000,130000,151572.5,193000,110000,117500,167500,142000,0,133850,170960,162000,158355,130000,181500,0,191000,155000
http://statistics.gov.scot/id/statistical-geography/S01008792,South Leith - 01,107525.5,176050,150000,149250,148572.5,133000,145000,140000,146000,147500,192500,177000,275000,178100,202706.5,201250,210000,266250,240000
http://statistics.gov.scot/id/statistical-geography/S01008793,South Leith - 02,94596.5,120000,117000,132508,127000,0,0,0,0,132500,120000,120000,124300,133500,0,169050.5,139500,140000,155000
http://statistics.gov.scot/id/statistical-geography/S01008794,South Leith - 03,109750,107500,117500,135061.5,150000,124000,117500,120000,150000,115000,120000,165000,168000,161000,161100,206206,177500,200000,230000
http://statistics.gov.scot/id/statistical-geography/S01008795,South Leith - 04,134995,97500,138650,135500,127500,128128,142250,146500,117000,120000,110000,134750,125000,152625,178125,153888,173000,200800,186500
http://statistics.gov.scot/id/statistical-geography/S01008796,South Leith - 05,101000,105000,123750,151075.5,136465.5,133500,115000,94500,122500,110000,120500,120500,133750,162750,155000,153000,180000,185000,210812.5
http://statistics.gov.scot/id/statistical-geography/S01008797,South Leith - 06,105530,104301.5,121160.5,146395,132000,132500,111500,122500,117500,120500,126375,142000,145000,170250,187777,189779,179214,185000,214000
http://statistics.gov.scot/id/statistical-geography/S01009025,South Lewis - 01,36500,65300,56000,68500,82000,65000,80500,68750,105000,67500,57250,85000,90000,95000,88500,117000,92500,106500,155000
http://statistics.gov.scot/id/statistical-geography/S01009026,South Lewis - 02,54500,64000,77000,80000,0,0,73500,85000,0,115000,65000,73250,33000,95000,0,95000,120750,132000,141500
http://statistics.gov.scot/id/statistical-geography/S01009027,South Lewis - 03,44000,78500,85000,85000,101500,116000,90000,89250,107000,0,115000,94000,95000,105000,106000,100000,141500,170000,165000
http://statistics.gov.scot/id/statistical-geography/S01009563,South Parks East,54000,63250,77500,85500,91251,69500,70500,80250,75000,71000,80000,76000,87500,85000,90500,88500,81000,108000,110000
http://statistics.gov.scot/id/statistical-geography/S01009564,South Parks North,82507,90500,95000,115000,134750,134500,105000,83000,99497.5,113000,96125,86000,111050,110000,117500,130000,133550,122750,106525
http://statistics.gov.scot/id/statistical-geography/S01009562,South Parks West,61000,69500,80000,90000,88500,85000,82500,0,86000,85750,88000,86500,85000,91500,93000,103000,105000,101000,118000
http://statistics.gov.scot/id/statistical-geography/S01011045,South Speyside and the Cabrach - 01,50000,70000,120000,171000,155000,100000,147000,127500,91000,134000,144000,140125,153888,180000,132500,125000,186000,222000,242500
http://statistics.gov.scot/id/statistical-geography/S01011046,South Speyside and the Cabrach - 02,95000,111500,180000,205000,226000,155000,87500,202500,92500,129311,129000,165000,176500,180000,162000,230000,200905,235000,230125.5
http://statistics.gov.scot/id/statistical-geography/S01011047,South Speyside and the Cabrach - 03,63500,105000,90000,126250,146000,121376.5,86000,154000,210250,210000,158000,147500,175000,162412.5,200250,146000,198673,262000,202500
http://statistics.gov.scot/id/statistical-geography/S01011048,South Speyside and the Cabrach - 04,48650,98157,70750,99000,125000,147500,160000,89000,145000,100000,46000,110300,160000,110000,113500,111500,140500,155500,175000
http://statistics.gov.scot/id/statistical-geography/S01011049,South Speyside and the Cabrach - 05,26055,60000,78000,102500,121500,100000,100000,92250,122400,95000,110000,125000,121000,144000,0,113000,114000,105000,154310
http://statistics.gov.scot/id/statistical-geography/S01008411,South Thornliebank and Woodfarm - 01,111000,115000,145000,145000,145120,114000,160000,158000,0,152000,145000,173638.5,209104,130000,278000,161500,215000,252250,192500
http://statistics.gov.scot/id/statistical-geography/S01008412,South Thornliebank and Woodfarm - 02,178638.5,145000,151000,326666,156500,141000,237500,190000,250000,235000,240000,117000,230000,257500,247500,475000,160000,465000,318500
http://statistics.gov.scot/id/statistical-geography/S01008413,South Thornliebank and Woodfarm - 03,200000,83777,181000,125000,0,125000,108500,0,124999,0,0,130000,204253.5,150000,115000,170000,315114,131000,144000
http://statistics.gov.scot/id/statistical-geography/S01008414,South Thornliebank and Woodfarm - 04,180112,197625,293000,241550,0,0,0,202500,216000,225250,0,0,0,0,261150,0,360000,0,598000
http://statistics.gov.scot/id/statistical-geography/S01008415,South Thornliebank and Woodfarm - 05,88250,120500,113000,160000,107375,117500,152000,129250,125000,107500,107000,120000,188399,185000,190507.5,170500,215000,187500,172500
http://statistics.gov.scot/id/statistical-geography/S01008416,South Thornliebank and Woodfarm - 06,120500,75000,98000,120000,125029,92500,77750,110500,112000,134000,105076,92000,104000,109650,207000,177525,0,187000,140000
http://statistics.gov.scot/id/statistical-geography/S01007991,Southcraig and Beansburn - 01,151000,162497.5,173000,175650,179000,167500,168000,141500,143000,147500,143750,175995,155000,205674,171750,187000,180057,185799.5,210000
http://statistics.gov.scot/id/statistical-geography/S01007992,Southcraig and Beansburn - 02,132000,158200,145000,159500,175500,118750,0,150000,154000,123000,143750,134000,139000,130000,150000,142750,156500,180000,190000
http://statistics.gov.scot/id/statistical-geography/S01007993,Southcraig and Beansburn - 03,100502.5,116250,125000,129500,135000,110007,115000,103750,105000,118000,110000,120000,114497.5,125012.5,125000,121100,126500,147800,152750
http://statistics.gov.scot/id/statistical-geography/S01007994,Southcraig and Beansburn - 04,148000,150000,161750,165000,194000,162500,159000,142500,128000,146000,151500,135500,141250,172500,170875,182750,176000,207625,225000
http://statistics.gov.scot/id/statistical-geography/S01007995,Southcraig and Beansburn - 05,141975,130500,152000,143000,162500,137000,140000,122000,146000,130000,140000,124000,135000,144500,137000,160000,141500,0,191250
http://statistics.gov.scot/id/statistical-geography/S01007996,Southcraig and Beansburn - 06,155000,228000,232000,193000,150000,0,0,125000,166500,168000,162000,153750,0,140000,167500,197500,225575,202050,220000
http://statistics.gov.scot/id/statistical-geography/S01007997,Southcraig and Beansburn - 07,111000,120000,150000,139997.5,181000,155000,118250,149995,178250,130500,142000,130000,138250,142000,186500,186101,105250,186500,163394.5
http://statistics.gov.scot/id/statistical-geography/S01007998,Southcraig and Beansburn - 08,95500,157250,132510,104000,188000,150000,0,0,0,155000,0,109500,152944,120000,170000,162500,207000,67557.5,265750
http://statistics.gov.scot/id/statistical-geography/S01012874,Spittal - 01,58725,62287.5,65162.5,75000,66825,58000,0,77000,75000,81000,37000,84500,70250,80000,92500,93500,86500,119250,110123
http://statistics.gov.scot/id/statistical-geography/S01012875,Spittal - 02,50000,50000,58497.5,76125,159995,107750,119995,119950,86250,0,66876,121242,75000,75000,118750,116500,112585,134260,140500
http://statistics.gov.scot/id/statistical-geography/S01012876,Spittal - 03,22381.06,53250,66500,69495,60500,83750,78500,81000,47500,70000,58000,73500,42750,125000,146500,152500,119500,140000,135000
http://statistics.gov.scot/id/statistical-geography/S01012877,Spittal - 04,31005,72500,95000,113750,114000,0,0,103000,96500,74000,90000,116500,90350,92500,97500,100000,132500,155625,133439.5
http://statistics.gov.scot/id/statistical-geography/S01010209,Springburn - 01,103475,108000,116000,125000,121000,115000,114000,116000,82750,96000,105750,100000,117050,120000,118500,98750,130000,130000,134775
http://statistics.gov.scot/id/statistical-geography/S01010210,Springburn - 02,60000,69300,81081,115000,84997.5,102500,73250,80000,75000,72550,71075,88180,106000,110000,90050.5,122000,131165,137500,111000
http://statistics.gov.scot/id/statistical-geography/S01010211,Springburn - 03,52007.5,64000,75000,69975,78500,68000,77000,63500,0,43500,52000,0,65000,60000,65000,69000,0,82500,95000
http://statistics.gov.scot/id/statistical-geography/S01010212,Springburn - 04,37000,48000,58000,62000,59500,0,52500,45000,50000,40067,47000,36125,43325,37500,43680,60500,51500,55000,71050
http://statistics.gov.scot/id/statistical-geography/S01010213,Springburn - 05,59250,65000,82500,84500,88000,74000,78000,71000,69000,62922.5,59000,67500,65000,70500,68000,70000,77750,103000,106575
http://statistics.gov.scot/id/statistical-geography/S01010214,Springburn East and Cowlairs - 01,94175,104000,111000,120000,146250,80000,100000,100000,98500,96000,102500,109250,141000,133500,138125,135000,155000,129222,150150
http://statistics.gov.scot/id/statistical-geography/S01010215,Springburn East and Cowlairs - 02,36250,45277.5,65200,69000,74000,0,0,0,54500,"",0,0,0,60000,61500,67000,0,71750,0
http://statistics.gov.scot/id/statistical-geography/S01010216,Springburn East and Cowlairs - 03,45000,55500,59500,58500,73125,0,0,0,0,0,35000,0,0,48500,0,0,48000,62000,65000
http://statistics.gov.scot/id/statistical-geography/S01010217,Springburn East and Cowlairs - 04,48750,60000,60375,60000,74500,0,0,0,40000,37000,45000,43250,47000,38250,49999,47500,62750,60000,66500
http://statistics.gov.scot/id/statistical-geography/S01010218,Springburn East and Cowlairs - 05,45000,60000,70000,74000,75000,71500,75000,50000,43000,41262.5,49000,44500,55000,59500,59000,63000,65000,74500,70500
http://statistics.gov.scot/id/statistical-geography/S01009681,Springfield East,74299,155755,132500,129028,143125,136000,96000,93500,102000,0,97500,122000,166000,183750,200000,145000,214000,215107.5,0
http://statistics.gov.scot/id/statistical-geography/S01009685,Springfield West and Rankeilour,78750,78500,96100,155000,124995,93000,117000,115350,192500,125000,0,110000,95500,138750,0,168000,172000,0,220000
http://statistics.gov.scot/id/statistical-geography/S01011178,Springside and Rural - 01,70000,95400,0,114000,104950,93500,123000,94500,85000,58750,0,71250,96000,100000,68000,75000,94325,95500,110000
http://statistics.gov.scot/id/statistical-geography/S01011179,Springside and Rural - 02,26875,25720,64000,52705,0,60156,0,"",63000,60000,58494,55000,0,65450,70000,0,0,71125,80564.5
